rally,round,team,receive_location,digger_location,pass_land_location,hitter_location,hit_land_location,pass_rating,set_type,set_location,hit_type,hit_type,num_blockers,block_touch,serve_type,win_reason,lose_reason,winning_team,Game ID,end_of_rally,Score_TeamA,Score_TeamB,Set_Number,score_margin,points_to_win_A,points_to_win_B,prev_set_location,streak_A,streak_B,pass_quality,from_service_or_attack,set_loc
9,1,1,3,3,11,6,18,1,1,d-ball,off_speed,2,1,no,float,hit_error,hit_error,b,7,TRUE,3,6,1,-3,22,19,2,0,2,2,1,5
84,1,2,8,8,12,15,20,1,1,outside,hit,1,2,no,float,hit_error,hit_error,a,7,TRUE,22,17,2,5,3,8,0,2,0,3,1,1
93,1,2,9,9,14,6,22,1,1,d-ball,hit,1,2,no,float,tool,tool,b,7,TRUE,2,4,3,-2,23,21,1,0,1,3,1,5
41,4,2,14,14,13,11,22,1,1,oppo,hit,1,2,no,,hit_error,hit_error,a,7,TRUE,22,19,1,3,3,6,1,2,0,3,0,3
50,3,2,7,6,9,12,22,0,0,oppo,hit,1,2,no,,hit_error,hit_error,a,7,TRUE,4,2,2,2,21,23,6,3,0,2,0,3
30,1,2,4,3,12,13,22,1,1,quick,hit,1,1,no,float,hit_error,hit_error,a,7,TRUE,15,15,1,0,10,10,5,3,0,3,1,2
114,1,2,8,8,9,15,23,0,0,outside,hit,1,2,no,float,hit_error,hit_error,a,7,TRUE,17,10,3,7,8,15,5,3,0,2,1,1
129,1,1,8,8,15,7,24,0,0,d-ball,hit,1,1,no,jump,hit_error,hit_error,b,7,TRUE,23,19,3,4,2,6,1,0,2,2,1,5
62,1,2,8,8,8,11,24,0,0,oppo,hit,1,2,yes,jump,tool,tool,b,7,TRUE,12,6,2,6,13,19,2,0,1,2,1,3
3,1,1,2,2,12,13,24,1,1,quick,hit,1,2,no,jump,hit_error,hit_error,b,7,TRUE,0,3,1,-3,25,22,0,0,3,3,1,2
130,1,1,3,3,8,6,25,0,0,d-ball,hit,1,2,yes,jump,tool,tool,a,7,TRUE,24,19,3,5,1,6,5,1,0,2,1,5
70,4,1,7,6,8,14,25,0,0,outside,hit,1,3,no,,hit_error,hit_error,b,7,TRUE,16,10,2,6,9,15,1,0,3,2,0,1
128,1,2,8,8,6,15,25,0,0,outside,blocked,0,2,yes,jump,tool,tool,b,7,TRUE,23,18,3,5,2,7,2,0,1,2,1,1
17,1,2,7,7,8,15,25,0,0,outside,hit,1,3,yes,float,,,b,7,FALSE,7,9,1,-2,18,16,0,1,0,2,1,1
56,4,2,7,6,9,11,26,0,0,oppo,tip,4,2,yes,,kill,kill,b,7,TRUE,7,5,2,2,18,20,2,0,2,2,0,3
54,3,1,7,6,13,15,26,1,1,outside,tip,4,2,yes,,tool,tool,a,7,TRUE,7,3,2,4,18,22,0,2,0,3,0,1
80,2,1,9,9,8,6,1,0,0,d-ball,hit,1,2,no,,kill,kill,a,8,TRUE,21,13,2,8,4,12,1,3,0,2,0,5
59,2,2,14,14,15,8,1,0,0,bic,free_ball,5,0,no,,,,a,8,FALSE,7,5,2,2,18,20,2,2,0,2,0,4
22,1,1,7,7,13,11,1,1,1,oppo,hit,1,2,yes,jump,,,b,8,FALSE,11,10,1,1,14,15,0,0,1,3,1,3
74,5,2,13,13,13,11,1,1,1,oppo,hit,1,2,no,,,,a,8,FALSE,16,11,2,5,9,14,0,1,0,3,0,3
162,1,2,6,6,13,11,1,1,1,oppo,hit,1,2,no,jump,,,b,8,FALSE,20,18,4,2,5,7,1,2,0,3,1,3
63,1,1,10,4,13,11,1,0,0,oppo,hit,1,2,no,tape,kill,kill,a,8,TRUE,9,8,2,1,16,17,3,1,0,3,1,3
130,1,1,3,2,6,11,1,0,0,oppo,hit,1,2,no,jump,kill,kill,a,8,TRUE,4,3,4,1,21,22,2,1,0,2,1,3
82,1,1,3,3,12,13,1,1,1,bic,hit,1,3,no,jump,kill,kill,a,8,TRUE,22,14,2,8,3,11,5,1,0,3,1,4
96,2,1,9,9,8,15,1,1,1,outside,hit,1,2,no,,kill,kill,a,8,TRUE,7,4,3,3,18,21,2,2,0,2,0,1
122,1,2,2,3,13,15,1,1,1,outside,hit,1,2,no,jump,kill,kill,b,8,TRUE,24,13,3,11,1,12,3,0,1,3,1,1
1,1,1,8,3,12,15,1,1,1,outside,tip,4,2,no,jump,kill,kill,a,8,TRUE,1,0,1,1,24,25,0,1,0,3,1,1
27,2,1,8,3,6,4,2,0,0,bic,free_ball,5,0,no,,,,b,8,FALSE,14,12,1,2,11,13,2,2,0,2,0,4
138,2,1,11,11,8,6,2,0,0,d-ball,hit,1,2,no,,,,a,8,FALSE,7,7,4,0,18,18,6,1,0,2,0,5
41,4,2,2,2,21,9,2,0,0,outside,hit,1,2,no,,,,b,8,FALSE,19,21,1,-2,6,4,3,0,1,1,0,1
41,3,1,12,12,13,11,2,1,1,oppo,hit,1,2,yes,,,,b,8,FALSE,19,21,1,-2,6,4,0,0,1,3,0,3
140,2,2,14,14,13,11,2,1,1,oppo,hit,1,2,no,,kill,kill,b,8,TRUE,8,9,4,-1,17,16,0,0,2,3,0,3
83,1,2,3,3,12,11,2,1,1,oppo,off_speed,2,2,no,jump,,,a,8,FALSE,22,14,2,8,3,11,4,1,0,3,1,3
59,3,1,6,7,13,13,2,1,1,bic,hit,1,3,yes,,kill,kill,a,8,TRUE,8,5,2,3,17,20,4,3,0,3,0,4
83,3,2,13,1,26,15,2,0,0,outside,free_ball,5,0,no,,,,a,8,FALSE,22,14,2,8,3,11,1,1,0,1,0,1
29,1,2,3,3,13,15,2,1,1,outside,hit,1,2,no,jump,kill,kill,b,8,TRUE,15,14,1,1,10,11,0,0,1,3,1,1
77,1,2,3,3,13,15,2,1,1,outside,hit,1,2,no,jump,kill,kill,b,8,TRUE,18,13,2,5,7,12,1,0,1,3,1,1
56,1,2,4,4,10,15,2,0,0,outside,off_speed,2,3,no,jump,,,b,8,FALSE,5,4,2,1,20,21,5,1,0,2,1,1
89,1,2,4,4,12,11,3,1,1,oppo,hit,1,1,no,jump,kill,kill,b,8,TRUE,2,2,3,0,23,23,1,0,1,3,1,3
103,1,2,3,3,11,11,3,0,0,oppo,hit,1,2,no,jump,,,a,8,FALSE,11,6,3,5,14,19,1,2,0,2,1,3
175,2,1,3,3,14,11,3,1,1,outside,off_speed,2,2,no,,,,a,8,FALSE,1,2,5,-1,24,23,1,1,0,3,0,1
30,1,1,7,6,13,12,3,1,1,quick,hit,1,1,no,hybrid,kill,kill,a,8,TRUE,16,14,1,2,9,11,1,1,0,3,1,2
25,3,1,10,10,13,12,3,0,0,oppo,off_speed,2,3,no,,kill,kill,a,8,TRUE,13,12,1,1,12,13,3,1,0,3,0,3
83,4,1,7,7,13,13,3,1,1,quick,hit,1,2,no,,kill,kill,a,8,TRUE,23,14,2,9,2,11,1,2,0,3,0,2
144,1,1,8,8,13,13,3,1,1,quick,hit,1,2,no,float,kill,kill,a,8,TRUE,11,10,4,1,14,15,4,1,0,3,1,2
27,3,2,2,4,12,13,3,1,1,bic,hit,1,2,no,,kill,kill,b,8,TRUE,14,13,1,1,11,12,4,0,1,3,0,4
2,1,2,4,4,12,15,3,1,1,outside,blocked,0,2,yes,jump,,,b,8,FALSE,1,0,1,1,24,25,1,1,0,3,1,1
61,1,1,3,3,13,15,3,1,1,outside,hit,1,2,no,jump,,,b,8,FALSE,8,6,2,2,17,19,0,0,1,3,1,1
72,2,2,6,6,13,15,3,1,1,outside,hit,1,2,yes,,kill,kill,b,8,TRUE,15,11,2,4,10,14,4,0,2,3,0,1
88,1,1,8,3,13,15,3,1,1,outside,hit,1,2,no,jump,kill,kill,a,8,TRUE,2,1,3,1,23,24,2,1,0,3,1,1
104,2,1,14,7,14,15,3,1,1,outside,hit,1,2,no,,,,a,8,FALSE,12,6,3,6,13,19,1,3,0,3,0,1
107,1,1,3,3,13,15,3,1,1,outside,hit,1,2,yes,jump,kill,kill,a,8,TRUE,15,7,3,8,10,18,0,1,0,3,1,1
175,4,1,3,3,13,15,3,1,1,outside,hit,1,2,no,,kill,kill,a,8,TRUE,2,2,5,0,23,23,1,2,0,3,0,1
103,4,1,9,9,7,15,3,0,0,outside,hit,1,3,yes,,,,a,8,FALSE,11,6,3,5,14,19,1,2,0,2,0,1
159,3,1,13,13,13,15,3,0,0,outside,hit,1,2,yes,,,,b,8,FALSE,18,17,4,1,7,8,1,2,0,3,0,1
175,1,2,2,2,13,15,3,1,1,outside,off_speed,2,2,no,jump,,,a,8,FALSE,1,2,5,-1,24,23,3,1,0,3,1,1
103,6,1,5,5,26,11,4,0,0,oppo,off_speed,2,2,no,,kill,kill,a,8,TRUE,12,6,3,6,13,19,3,3,0,1,0,3
154,1,1,3,3,13,13,4,1,1,quick,hit,1,1,no,jump,kill,kill,a,8,TRUE,15,16,4,-1,10,9,1,1,0,3,1,2
124,1,2,3,3,13,13,4,1,1,quick,off_speed,2,2,no,jump,kill,kill,b,8,TRUE,0,1,4,-1,25,24,0,0,1,3,1,2
56,3,1,12,12,12,15,4,1,1,outside,hit,1,2,yes,,,,b,8,FALSE,5,4,2,1,20,21,3,1,0,3,0,1
71,1,2,1,2,11,15,4,0,1,outside,hit,1,2,no,jump,kill,kill,b,8,TRUE,15,10,2,5,10,15,1,0,1,2,1,1
163,1,1,7,2,13,15,4,1,1,outside,hit,1,2,no,jump,kill,kill,a,8,TRUE,21,19,4,2,4,6,5,1,0,3,1,1
76,1,1,2,2,8,15,4,0,1,outside,off_speed,2,2,no,hybrid,kill,kill,a,8,TRUE,18,12,2,6,7,13,3,1,0,2,1,1
9,1,1,3,3,23,23,4,0,0,bic,free_ball,5,0,no,jump,,,b,8,FALSE,5,3,1,2,20,22,0,0,1,1,1,4
6,1,1,10,10,13,11,5,1,1,oppo,hit,1,2,no,hybrid,kill,kill,a,8,TRUE,4,2,1,2,21,23,1,1,0,3,1,3
103,5,2,3,3,13,11,5,1,1,oppo,hit,1,2,no,,,,a,8,FALSE,11,6,3,5,14,19,1,2,0,3,0,3
112,1,2,4,4,13,11,5,1,1,oppo,hit,1,2,no,jump,,,a,8,FALSE,18,8,3,10,7,17,2,2,0,3,1,3
146,3,2,8,8,13,11,5,1,1,oppo,hit,1,1,no,,,,a,8,FALSE,11,11,4,0,14,14,0,0,1,3,0,3
43,1,1,4,3,13,11,5,1,1,oppo,off_speed,2,2,no,tape,,,a,8,FALSE,19,23,1,-4,6,2,2,0,3,3,1,3
8,2,1,14,14,15,13,5,0,0,d-ball,hit,1,3,no,,,,b,8,FALSE,5,2,1,3,20,23,3,2,0,2,0,5
73,1,1,2,2,13,13,5,1,1,quick,off_speed,2,2,no,jump,kill,kill,a,8,TRUE,16,11,2,5,9,14,1,1,0,3,1,2
174,1,1,3,3,13,13,5,1,1,quick,off_speed,2,1,no,jump,,,a,8,FALSE,0,2,5,-2,25,23,3,0,2,3,1,2
115,2,2,13,13,13,15,5,1,1,outside,blocked,0,2,yes,,blocked,blocked,a,8,TRUE,21,9,3,12,4,16,3,1,0,3,0,1
25,1,1,8,3,14,15,5,1,1,outside,hit,1,2,yes,tape,,,a,8,FALSE,12,12,1,0,13,13,0,0,1,3,1,1
80,1,2,3,3,14,15,5,1,1,outside,hit,1,3,no,jump,,,a,8,FALSE,20,13,2,7,5,12,0,2,0,3,1,1
100,1,1,3,2,7,15,5,0,0,outside,hit,1,2,no,jump,,,b,8,FALSE,9,5,3,4,16,20,0,0,1,2,1,1
118,1,2,2,2,16,15,5,0,0,outside,hit,1,2,no,jump,kill,kill,b,8,TRUE,22,11,3,11,3,14,0,0,1,1,1,1
32,4,1,7,7,13,15,5,1,1,outside,off_speed,2,1,no,,error,error,b,8,TRUE,17,15,1,2,8,10,3,0,1,3,0,1
138,4,1,14,14,13,15,5,1,1,outside,off_speed,2,2,yes,,,,a,8,FALSE,7,7,4,0,18,18,3,1,0,3,0,1
160,1,1,8,3,8,6,6,0,0,oppo,hit,1,3,yes,jump,,,a,8,FALSE,18,18,4,0,7,7,1,0,1,2,1,3
74,6,1,7,7,8,11,6,0,0,oppo,blocked,0,2,yes,,,,a,8,FALSE,16,11,2,5,9,14,3,1,0,2,0,3
168,1,2,4,4,12,11,6,1,1,oppo,hit,1,2,no,jump,kill,kill,b,8,TRUE,23,22,4,1,2,3,2,0,1,3,1,3
55,1,1,3,3,11,11,6,1,1,d-ball,hit,1,2,no,jump,kill,kill,a,8,TRUE,5,4,2,1,20,21,3,1,0,2,1,5
87,2,2,13,13,13,13,6,1,1,quick,hit,1,1,no,,kill,kill,b,8,TRUE,1,1,3,0,24,24,0,0,1,3,0,2
72,1,1,2,3,12,13,6,1,1,bic,roll_shot,3,2,no,jump,,,b,8,FALSE,15,10,2,5,10,15,1,0,1,3,1,4
93,2,2,15,15,14,14,6,0,0,bic,overpass,0,0,no,,,,a,8,FALSE,4,3,3,1,21,22,0,1,0,3,0,4
64,1,2,3,3,13,14,6,1,1,bic,roll_shot,3,3,no,jump,,,a,8,FALSE,9,8,2,1,16,17,3,1,0,3,1,4
127,1,2,3,3,14,15,6,1,1,outside,free_ball,5,2,no,jump,,,b,8,FALSE,2,1,4,1,23,24,1,2,0,3,1,1
153,1,2,3,3,13,15,6,1,1,outside,hit,1,3,yes,jump,kill,kill,b,8,TRUE,14,16,4,-2,11,9,1,0,1,3,1,1
64,3,2,24,4,8,15,6,0,0,outside,roll_shot,3,2,no,,,,a,8,FALSE,9,8,2,1,16,17,1,1,0,2,0,1
97,1,2,3,3,26,10,7,0,0,bic,free_ball,5,0,no,jump,,,a,8,FALSE,7,4,3,3,18,21,1,2,0,1,1,4
20,2,1,9,8,20,11,7,0,0,oppo,hit,1,2,no,,kill,kill,a,8,TRUE,11,9,1,2,14,16,1,2,0,1,0,3
32,3,2,13,13,8,11,7,0,0,oppo,hit,1,2,no,,,,b,8,FALSE,17,14,1,3,8,11,2,2,0,2,0,3
91,1,2,2,2,8,11,7,0,0,oppo,hit,1,2,no,jump,kill,kill,b,8,TRUE,3,3,3,0,22,22,5,0,1,2,1,3
97,2,1,7,3,13,13,7,1,1,quick,hit,1,2,no,,kill,kill,a,8,TRUE,8,4,3,4,17,21,4,3,0,3,0,2
34,1,2,4,4,13,15,7,1,1,outside,hit,1,2,no,jump,kill,kill,b,8,TRUE,18,16,1,2,7,9,0,0,1,3,1,1
61,2,2,3,3,8,15,7,0,0,outside,hit,1,3,yes,,kill,kill,b,8,TRUE,8,7,2,1,17,18,1,0,2,2,0,1
23,1,1,10,10,14,11,8,1,1,oppo,hit,1,2,yes,hybrid,,,a,8,FALSE,11,11,1,0,14,14,1,0,2,3,1,3
56,4,2,4,9,13,11,8,1,1,oppo,hit,1,2,yes,,kill,kill,b,8,TRUE,5,5,2,0,20,20,1,0,1,3,0,3
32,2,2,13,13,9,13,8,0,0,quick,free_ball,5,1,yes,,,,b,8,FALSE,17,14,1,3,8,11,4,2,0,2,0,2
27,1,2,3,3,13,13,8,1,1,quick,hit,1,2,no,tape,,,b,8,FALSE,14,12,1,2,11,13,0,2,0,3,1,2
171,1,1,2,2,13,13,8,1,1,quick,hit,1,1,no,jump,kill,kill,a,8,TRUE,25,23,4,2,0,2,3,1,0,3,1,2
13,1,2,3,3,13,13,8,1,1,quick,off_speed,2,1,no,jump,kill,kill,b,8,TRUE,7,6,1,1,18,19,5,0,1,3,1,2
40,1,2,2,1,12,13,8,1,1,quick,off_speed,2,2,no,jump,kill,kill,b,8,TRUE,19,21,1,-2,6,4,1,0,1,3,1,2
9,2,2,3,8,13,13,8,1,1,bic,roll_shot,3,2,no,,,,b,8,FALSE,5,3,1,2,20,22,4,0,1,3,0,4
114,1,2,3,3,12,13,8,1,1,quick,tip,4,1,no,jump,,,b,8,FALSE,20,8,3,12,5,17,1,4,0,3,1,2
159,4,2,3,3,13,15,8,1,1,outside,hit,1,2,no,,kill,kill,b,8,TRUE,18,18,4,0,7,7,1,0,1,3,0,1
78,1,1,9,3,12,15,8,1,1,outside,off_speed,2,2,no,jump,kill,kill,a,8,TRUE,19,13,2,6,6,12,1,1,0,3,1,1
138,3,2,2,7,3,16,8,0,0,oppo,free_ball,5,0,no,,,,a,8,FALSE,7,7,4,0,18,18,5,1,0,1,0,3
19,1,2,7,7,13,13,9,1,1,quick,off_speed,2,2,no,jump,kill,kill,a,8,TRUE,10,9,1,1,15,16,0,1,0,3,1,2
149,2,2,1,1,2,14,9,0,0,outside,hit,1,2,no,,,,b,8,FALSE,12,13,4,-1,13,12,1,0,2,1,0,1
139,1,2,3,3,13,15,9,1,1,outside,hit,1,1,no,jump,kill,kill,b,8,TRUE,8,8,4,0,17,17,3,0,1,3,1,1
41,6,2,14,14,8,15,9,0,0,outside,hit,1,2,no,,,,b,8,FALSE,19,21,1,-2,6,4,3,0,1,2,0,1
114,3,2,15,10,13,15,9,0,0,outside,hit,1,2,no,,kill,kill,b,8,TRUE,20,9,3,11,5,16,3,0,1,3,0,1
14,1,1,7,7,6,15,9,0,0,outside,roll_shot,3,2,no,jump,,,a,8,FALSE,7,6,1,1,18,19,2,0,1,2,1,1
159,1,2,4,3,15,26,9,0,0,outside,off_speed,2,2,no,jump,,,b,8,FALSE,18,17,4,1,7,8,3,2,0,2,1,1
43,3,1,14,8,13,11,10,1,1,oppo,hit,1,2,no,,kill,kill,a,8,TRUE,20,23,1,-3,5,2,0,1,0,3,0,3
25,2,2,4,4,13,11,10,1,1,oppo,tip,4,2,no,,,,a,8,FALSE,12,12,1,0,13,13,1,0,1,3,0,3
68,1,2,4,4,13,11,10,1,1,oppo,tip,4,1,no,jump,,,a,8,FALSE,12,9,2,3,13,16,1,1,0,3,1,3
74,1,2,3,3,13,13,10,1,1,quick,hit,1,1,no,jump,,,a,8,FALSE,16,11,2,5,9,14,2,1,0,3,1,2
108,1,2,5,5,13,13,10,1,1,quick,hit,1,1,no,jump,,,a,8,FALSE,15,7,3,8,10,18,1,1,0,3,1,2
48,1,2,8,3,13,14,10,1,1,quick,off_speed,2,1,no,tape,kill,kill,b,8,TRUE,1,1,2,0,24,24,1,0,1,3,1,2
96,1,2,3,3,13,14,10,1,1,quick,roll_shot,3,1,no,tape,,,a,8,FALSE,6,4,3,2,19,21,0,1,0,3,1,2
20,1,2,3,3,13,15,10,1,1,outside,hit,1,1,no,jump,,,a,8,FALSE,10,9,1,1,15,16,2,1,0,3,1,1
28,1,1,8,3,12,15,10,1,1,outside,hit,1,2,no,jump,,,a,8,FALSE,14,13,1,1,11,12,4,0,1,3,1,1
109,1,2,3,3,12,15,10,1,1,outside,hit,1,1,no,jump,kill,kill,b,8,TRUE,16,8,3,8,9,17,3,0,1,3,1,1
125,1,1,8,8,13,15,10,1,1,outside,hit,1,2,no,float,kill,kill,a,8,TRUE,1,1,4,0,24,24,2,1,0,3,1,1
39,1,1,8,2,9,15,10,0,0,outside,hit,1,3,no,jump,kill,kill,a,8,TRUE,19,20,1,-1,6,5,1,1,0,2,1,1
50,1,2,3,3,15,15,10,0,0,outside,hit,1,3,no,jump,,,b,8,FALSE,2,1,2,1,23,24,0,1,0,2,1,1
95,1,1,7,7,13,15,10,1,1,outside,off_speed,2,2,no,jump,,,a,8,FALSE,5,4,3,1,20,21,4,0,1,3,1,1
75,2,1,13,7,8,11,11,0,0,oppo,blocked,0,3,yes,,blocked,blocked,b,8,TRUE,17,12,2,5,8,13,6,0,1,2,0,3
81,1,2,3,3,26,12,11,0,0,outside,free_ball,5,1,no,jump,,,b,8,FALSE,21,13,2,8,4,12,5,3,0,1,1,1
86,1,2,7,1,12,13,11,1,1,quick,tip,4,1,no,tape,kill,kill,a,8,TRUE,1,0,3,1,24,25,0,5,0,3,1,2
143,1,2,2,2,13,13,11,1,1,bic,tip,4,2,yes,jump,kill,kill,b,8,TRUE,10,10,4,0,15,15,1,0,1,3,1,4
5,1,2,4,4,12,15,11,1,1,outside,hit,1,2,yes,jump,kill,kill,b,8,TRUE,3,2,1,1,22,23,3,0,1,3,1,1
56,2,1,7,2,3,10,12,0,0,oppo,blocked,0,3,yes,,,,b,8,FALSE,5,4,2,1,20,21,1,1,0,1,0,3
150,1,1,4,4,8,11,12,0,0,oppo,blocked,0,2,yes,jump,blocked,blocked,b,8,TRUE,12,15,4,-3,13,10,1,0,4,2,1,3
161,1,2,3,3,13,11,12,1,1,oppo,roll_shot,3,2,no,jump,,,a,8,FALSE,19,18,4,1,6,7,1,1,0,3,1,3
174,2,2,9,8,15,12,12,0,0,oppo,blocked,0,2,yes,,,,a,8,FALSE,0,2,5,-2,25,23,2,0,2,2,0,3
64,4,1,6,6,12,15,12,1,1,outside,blocked,0,2,yes,,,,a,8,FALSE,9,8,2,1,16,17,1,1,0,3,0,1
142,1,2,7,6,12,15,12,1,1,outside,blocked,0,2,yes,tape,blocked,blocked,a,8,TRUE,10,9,4,1,15,16,3,2,0,3,1,1
74,2,1,10,9,9,15,12,0,0,outside,roll_shot,3,3,yes,,,,a,8,FALSE,16,11,2,5,9,14,2,1,0,2,0,1
32,1,2,3,3,26,8,13,0,0,bic,blocked,0,2,yes,tape,,,b,8,FALSE,17,14,1,3,8,11,3,2,0,1,1,4
108,3,2,13,14,12,11,13,1,1,oppo,blocked,0,2,yes,,blocked,blocked,a,8,TRUE,16,7,3,9,9,18,1,2,0,3,0,3
62,1,1,4,4,22,11,13,0,0,oppo,free_ball,5,1,no,jump,error,error,b,8,TRUE,8,8,2,0,17,17,1,0,3,1,1,3
17,1,2,4,4,8,11,13,0,0,oppo,hit,1,2,no,jump,hit_error,hit_error,b,8,TRUE,9,8,1,1,16,17,1,0,1,2,1,3
41,1,1,4,9,7,11,13,0,0,oppo,hit,1,2,yes,jump,,,b,8,FALSE,19,21,1,-2,6,4,2,0,1,2,1,3
2,2,2,3,7,12,13,13,1,1,quick,blocked,0,2,yes,,,,b,8,FALSE,1,0,1,1,24,25,1,1,0,3,0,2
111,1,2,3,3,13,13,13,1,1,quick,blocked,0,1,yes,jump,blocked,blocked,a,8,TRUE,18,8,3,10,7,17,1,2,0,3,1,2
167,1,2,3,3,13,13,13,1,1,quick,blocked,0,2,yes,jump,blocked,blocked,a,8,TRUE,23,21,4,2,2,4,1,2,0,3,1,2
22,2,2,2,2,1,13,13,0,0,outside,hit,1,2,yes,,kill,kill,b,8,TRUE,11,11,1,0,14,14,3,0,2,1,0,1
112,2,1,10,10,7,15,13,0,0,outside,blocked,0,2,no,,,,a,8,FALSE,18,8,3,10,7,17,3,2,0,2,0,1
149,3,1,9,9,21,15,13,0,0,outside,blocked,0,3,yes,,blocked,blocked,b,8,TRUE,12,14,4,-2,13,11,1,0,3,1,0,1
159,2,1,9,9,7,15,13,0,0,outside,blocked,0,2,yes,,,,b,8,FALSE,18,17,4,1,7,8,1,2,0,2,0,1
166,2,2,14,14,8,15,13,0,0,outside,blocked,0,3,yes,,blocked,blocked,a,8,TRUE,22,21,4,1,3,4,0,1,0,2,0,1
54,1,2,3,3,13,15,13,1,1,outside,off_speed,2,1,yes,jump,,,b,8,FALSE,4,3,2,1,21,22,0,1,0,3,1,1
83,2,1,8,7,13,15,13,1,1,outside,roll_shot,3,2,no,,,,a,8,FALSE,22,14,2,8,3,11,3,1,0,3,0,1
120,1,2,2,2,6,15,13,0,0,outside,roll_shot,3,3,yes,jump,kill,kill,b,8,TRUE,23,12,3,11,2,13,0,0,1,2,1,1
115,1,1,5,5,24,16,13,0,0,oppo,free_ball,5,0,no,float,,,a,8,FALSE,20,9,3,11,5,16,1,0,1,1,1,3
41,7,1,9,9,13,26,13,0,0,outside,blocked,0,2,yes,,blocked,blocked,b,8,TRUE,19,22,1,-3,6,3,1,0,2,3,0,1
108,2,1,14,14,25,26,13,0,0,outside,roll_shot,3,2,no,,,,a,8,FALSE,15,7,3,8,10,18,2,1,0,1,0,1
136,1,1,8,8,13,11,14,1,1,oppo,blocked,0,1,yes,jump,blocked,blocked,b,8,TRUE,6,7,4,-1,19,18,1,0,4,3,1,3
170,2,1,14,14,9,11,14,0,0,oppo,blocked,0,2,yes,,blocked,blocked,b,8,TRUE,24,23,4,1,1,2,2,0,1,2,0,3
41,5,1,9,9,13,11,14,0,0,oppo,free_ball,5,1,no,,,,b,8,FALSE,19,21,1,-2,6,4,1,0,1,3,0,3
8,1,2,2,2,12,11,14,1,1,oppo,hit,1,2,yes,jump,,,b,8,FALSE,5,2,1,3,20,23,0,2,0,3,1,3
174,3,2,12,12,13,11,14,1,1,oppo,hit,1,2,no,,hit_error,hit_error,a,8,TRUE,1,2,5,-1,24,23,3,1,0,3,0,3
170,1,2,4,4,12,13,14,1,1,quick,tip,4,1,no,jump,,,b,8,FALSE,24,22,4,2,1,3,1,1,0,3,1,2
59,1,2,3,3,13,14,14,1,1,quick,blocked,0,1,yes,jump,,,a,8,FALSE,7,5,2,2,18,20,2,2,0,3,1,2
58,1,2,3,3,13,14,14,1,1,quick,off_speed,2,0,no,jump,net,net,a,8,TRUE,7,5,2,2,18,20,1,2,0,3,1,2
47,1,1,3,2,8,15,14,1,1,outside,blocked,0,3,yes,jump,,,a,8,FALSE,0,0,2,0,25,25,1,0,1,2,1,1
102,1,2,3,2,3,15,14,0,0,outside,blocked,0,3,yes,jump,blocked,blocked,a,8,TRUE,11,6,3,5,14,19,0,2,0,1,1,1
113,1,2,4,3,15,15,14,0,0,outside,blocked,0,3,yes,jump,blocked,blocked,a,8,TRUE,20,8,3,12,5,17,1,4,0,2,1,1
104,1,2,4,3,13,15,14,1,1,outside,tip,4,1,no,jump,,,a,8,FALSE,12,6,3,6,13,19,3,3,0,3,1,1
64,5,1,13,13,11,11,15,0,0,oppo,hit,1,2,yes,,error,error,a,8,TRUE,10,8,2,2,15,17,1,2,0,2,0,3
114,2,1,8,3,12,11,15,1,1,oppo,roll_shot,3,2,no,,,,b,8,FALSE,20,8,3,12,5,17,2,4,0,3,0,3
35,1,1,3,3,13,14,15,1,1,quick,hit,1,2,no,jump,net,net,b,8,TRUE,18,17,1,1,7,8,1,0,2,3,1,2
147,1,2,4,3,13,14,15,1,1,quick,hit,1,1,no,jump,kill,kill,b,8,TRUE,12,12,4,0,13,13,6,0,1,3,1,2
169,2,2,12,8,12,15,15,1,1,outside,blocked,0,2,yes,,blocked,blocked,a,8,TRUE,24,22,4,2,1,3,0,1,0,3,0,1
49,1,2,3,4,13,15,15,1,1,outside,hit,1,1,no,jump,,,a,8,FALSE,1,1,2,0,24,24,2,0,1,3,1,1
69,1,2,3,3,13,15,15,1,1,outside,hit,1,1,no,jump,kill,kill,a,8,TRUE,14,9,2,5,11,16,1,3,0,3,1,1
128,1,1,3,4,9,10,16,0,0,outside,hit,1,2,yes,jump,tool,tool,a,8,TRUE,3,2,4,1,22,23,3,1,0,2,1,1
161,2,1,13,12,9,11,16,0,0,outside,off_speed,2,3,yes,,tool,tool,a,8,TRUE,20,18,4,2,5,7,3,2,0,2,0,1
47,2,1,14,14,13,15,16,1,1,outside,blocked,0,2,yes,,tool,tool,a,8,TRUE,1,0,2,1,24,25,1,1,0,3,0,1
2,3,2,13,13,13,15,16,1,1,outside,hit,1,2,yes,,tool,tool,b,8,TRUE,1,1,1,0,24,24,2,0,1,3,0,1
57,1,1,9,3,13,15,16,0,1,outside,hit,1,2,yes,jump,tool,tool,a,8,TRUE,6,5,2,1,19,20,3,1,0,3,1,1
141,1,1,3,2,13,6,17,1,0,oppo,blocked,0,2,yes,jump,tool,tool,a,8,TRUE,9,9,4,0,16,16,3,1,0,3,1,3
4,1,2,3,3,13,11,17,1,1,oppo,hit,1,1,no,tape,hit_error,hit_error,a,8,TRUE,3,1,1,2,22,24,0,2,0,3,1,3
54,4,2,14,14,8,11,17,1,1,oppo,hit,1,2,no,,hit_error,hit_error,b,8,TRUE,4,4,2,0,21,21,0,0,1,2,0,3
